,longitude,latitude,time,altitude,air_temperature,specific_humidity,true_airspeed,flight_id,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,oc,co2_m,h2o_m,so2_m,nox_m,co_m,hc_m,nvpm_m,waypoint
30,1.1436209627684935,1.1433932519398808,2022-03-01 00:30:00,11500.0,221.08556,7.4997304e-05,99.91440444278513,0.0,60724.57836739074,0.15162639478469236,0.8003834435277624,48.02300661166574,81771.95374213341,0.0,0.4001917217638812,0.6344267861729833,0.011364996932934017,0.00042757065412501636,4.1714210158538176e-05,7.17e-05,1090000000000000.0,0.0009604601322333148,0.02531378429019265,0.009853150214220558,6.728980634101845e-06,9.104148127183316e-05,3.4251364896636822e-06,3.3415965752816405e-07,5.743665612679788e-07,30
31,1.1817576125453648,1.1815063603378768,2022-03-01 00:31:00,11500.0,221.08481,7.481564e-05,99.9157753858687,0.0,60676.55536077908,0.15162681399604522,0.8003949647768361,48.023697886610165,81647.02449325685,0.0,0.40019748238841807,0.6344280774612565,0.011365113804798673,0.00042756582790327375,4.171373930763646e-05,7.17e-05,1090000000000000.0,0.0009604739577322032,0.02531380133844729,0.009853156850091827,6.72898516591637e-06,9.104247881124002e-05,3.425100135016524e-06,3.341561107333194e-07,5.743669480907186e-07,31
32,1.2198958316636643,1.219619468735873,2022-03-01 00:32:00,11500.0,221.08452,7.474118e-05,99.91719059894382,0.0,60628.53166289247,0.15162797870966965,0.8003998687854577,48.02399212712746,81522.29249999151,0.0,0.40019993439272883,0.6344293848281879,0.01136516860826204,0.0004275640562522542,4.1713566463634556e-05,7.17e-05,1090000000000000.0,0.000960479842542549,0.025313597892420946,0.00985307766065752,6.728931085327088e-06,9.104218611680716e-05,3.4250584155765864e-06,3.341520405440572e-07,5.743623319261334e-07,32
33,1.2580356708100413,1.257732577133869,2022-03-01 00:33:00,11500.0,221.08409,7.4914286e-05,99.91865008639516,0.0,60580.50767076534,0.1516289968151232,0.800406708341056,48.02440250046336,81397.53457667306,0.0,0.400203354170528,0.6344305948348835,0.011365180798009312,0.00042756133768431066,4.171330123749372e-05,7.17e-05,1090000000000000.0,0.0009604880500092671,0.02531344444876685,0.009853017934171907,6.728890296507644e-06,9.104173189259507e-05,3.425015876554507e-06,3.341478903955616e-07,5.743588503090452e-07,33
34,1.2961771806771223,1.295845685531865,2022-03-01 00:34:00,11500.0,221.08195,7.5687014e-05,99.9201538527417,0.0,60532.48326826488,0.1516274658676777,0.8004383793544532,48.02630276126719,81272.22447919346,0.0,0.4002191896772266,0.6344328752366445,0.01136522104377394,0.0004275476226617637,4.1711963186513526e-05,7.17e-05,1090000000000000.0,0.0009605260552253437,0.02531406509329217,0.009853259514161192,6.729055277963742e-06,9.104428648789479e-05,3.424989984348799e-06,3.34145364326712e-07,5.743729326547622e-07,34
35,1.3343204119636976,1.333958793929861,2022-03-01 00:35:00,11500.0,221.08015,7.650376e-05,99.92170190264467,0.0,60484.45696550361,0.15162648720023425,0.8004652558976749,48.02791535386049,81147.0775427685,0.0,0.40023262794883746,0.6344350689974798,0.011365221482731405,0.0004275361069301373,4.17108397005012e-05,7.17e-05,1090000000000000.0,0.0009605583070772098,0.02531452287613312,0.009853437701785994,6.729176967073361e-06,9.104593646105182e-05,3.4249596706505872e-06,3.3414240689274027e-07,5.743833196894761e-07,35
36,1.3724654153749116,1.372071902327857,2022-03-01 00:36:00,11500.0,221.0787,7.7363366e-05,99.92329424089954,0.0,60436.42905014975,0.15162611120093875,0.8004869359490505,48.02921615694303,81022.06490122434,0.0,0.40024346797452526,0.6344370193074881,0.011365181164376553,0.0004275269126722606,4.170994269973274e-05,7.17e-05,1090000000000000.0,0.0009605843231388605,0.025314805089398623,0.009853547550620349,6.729251985789508e-06,9.104662847528383e-05,3.4249241977122226e-06,3.341389461182656e-07,5.743897230727472e-07,36
37,1.410612241622448,1.4101850107258531,2022-03-01 00:37:00,11500.0,221.07756,7.826466e-05,99.92493087243817,0.0,60388.39983399281,0.15162623350960572,0.8005043140706648,48.03025884423989,80897.2154812166,0.0,0.4002521570353324,0.6344388089183315,0.011365103887033958,0.00042751955115681773,4.1709224503104166e-05,7.17e-05,1090000000000000.0,0.0009606051768847977,0.025314940029255772,0.00985360007467867,6.729287855878117e-06,9.104649472358426e-05,3.424883480654806e-06,3.3413497372242003e-07,5.743927848410249e-07,37
38,1.448760941424717,1.448298119123849,2022-03-01 00:38:00,11500.0,221.07672,7.920648e-05,99.9266118023313,0.0,60340.36957514857,0.15162686579958706,0.8005173127320954,48.03103876392572,80772.51588069827,0.0,0.4002586563660477,0.6344406384783674,0.011364990614066643,0.0004275142972951738,4.170871193123647e-05,7.17e-05,1090000000000000.0,0.0009606207752785144,0.02531492524971616,0.009853594321883189,6.729283927139739e-06,9.104553413253886e-05,3.4248393921557774e-06,3.341306724054417e-07,5.743924494951419e-07,38
39,1.4869115655070437,1.4864112275218448,2022-03-01 00:39:00,11500.0,221.07617,8.018766e-05,99.92833703578803,0.0,60292.33853638465,0.15162799267860033,0.8005261015716584,48.0315660942995,80647.950004915,0.0,0.4002630507858292,0.6344421281433844,0.011364840825387773,0.0004275107845388423,4.170836922330169e-05,7.17e-05,1090000000000000.0,0.0009606313218859899,0.025314766121450363,0.009853532382716438,6.729241627220983e-06,9.104376186778556e-05,3.424789723100807e-06,3.341258266439812e-07,5.743888388949338e-07,39
40,1.525064164601856,1.5245243359198413,2022-03-01 00:40:00,11500.0,221.07343,8.1190155e-05,99.93010657815078,0.0,60244.306970290345,0.1516258437925,0.8005667083313105,48.03400249987863,80522.65139768978,0.0,0.40028335416565525,0.6344450271680686,0.011364890533781776,0.0004274932513028913,4.170665866369671e-05,7.17e-05,1090000000000000.0,0.0009606800499975726,0.02531560192371562,0.00985385771081336,6.729463802506685e-06,9.104716603158968e-05,3.4247623338794056e-06,3.3412315452481996e-07,5.744078031425349e-07,40
41,1.563218789448871,1.562637444317837,2022-03-01 00:41:00,11500.0,221.06982,8.216234e-05,99.93192043490545,0.0,60196.272967790464,0.1516224236535105,0.8006199579209167,48.037197475255,80397.09126765851,0.0,0.40030997896045833,0.6344486418759085,0.011365025635111794,0.0004274702503853458,4.1704414671741056e-05,7.17e-05,1090000000000000.0,0.0009607439495050999,0.025316826255511463,0.009854334270341486,6.729789257794187e-06,9.10526517068225e-05,3.424743689368918e-06,3.341213355481871e-07,5.744355830760037e-07,41
